step,t,learning_rate,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,curvature_task_sq_t,lambda_measured_task_t,lambda_rayleigh_task_t,batch_size,L_task_test_t
1482,1.4819999999999476,0.001,1482,1.9321279525756836,0.0023436870574951173,1.9344716396331787,46.873741149902344,0.3108271062374115,1.0969488147769468,1700.1364259677785,,6000,
1483,1.4829999999999475,0.001,1483,1.9318170547485352,0.0023437532424926757,1.9341608079910277,46.875064849853516,0.3108990490436554,1.096833275389285,1700.7090650125213,,6000,
1484,1.4839999999999474,0.001,1484,1.9315061569213867,0.002343819618225098,1.9338499765396118,46.87639236450195,0.3109879791736603,1.0967177061630178,1701.3748064395775,,6000,
1485,1.4849999999999473,0.001,1485,1.9311952590942383,0.002343886184692383,1.9335391452789306,46.877723693847656,0.3110930323600769,1.0966021070926528,1702.1289509548192,,6000,
1486,1.4859999999999471,0.001,1486,1.9308842420578003,0.002343952560424805,1.933228194618225,46.879051208496094,0.3111583888530731,1.096486433830732,1702.6661484501735,,6000,
1487,1.486999999999947,0.001,1487,1.9305732250213623,0.002344019317626953,1.9329172443389893,46.88038635253906,0.31124362349510193,1.096370730690831,1703.3122909017377,,6000,
1488,1.487999999999947,0.001,1488,1.9302620887756348,0.0023440860748291017,1.932606174850464,46.88172149658203,0.31135258078575134,1.0962549533025738,1704.0885234649384,,6000,
1489,1.4889999999999468,0.001,1489,1.9299507141113281,0.0023441528320312503,1.9322948669433593,46.883056640625,0.3114389181137085,1.0961390572497298,1704.7412883642246,,6000,
1490,1.4899999999999467,0.001,1490,1.9296393394470215,0.002344219398498535,1.93198355884552,46.8843879699707,0.3115396201610565,1.096023131233623,1705.4728752507517,,6000,
1491,1.4909999999999466,0.001,1491,1.9293278455734253,0.0023442859649658206,1.9316721315383911,46.885719299316406,0.3116280436515808,1.095907130849438,1706.1375086228584,,6000,
1492,1.4919999999999465,0.001,1492,1.9290162324905396,0.002344353485107422,1.931360585975647,46.88706970214844,0.31169530749320984,1.0957910560572195,1706.6865390272023,,6000,
1493,1.4929999999999464,0.001,1493,1.9287046194076538,0.0023444202423095702,1.9310490396499633,46.888404846191406,0.3117626905441284,1.095674951239266,1707.2363853431625,,6000,
1494,1.4939999999999463,0.001,1494,1.9283928871154785,0.0023444875717163085,1.9307373746871948,46.88975143432617,0.31187233328819275,1.0955587719562851,1708.0179061391534,,6000,
1495,1.4949999999999461,0.001,1495,1.9280810356140137,0.0023445539474487307,1.9304255895614624,46.89107894897461,0.3119593560695648,1.0954425181682652,1708.6758139963654,,6000,
1496,1.495999999999946,0.001,1496,1.9277691841125488,0.002344621467590332,1.9301138055801392,46.89242935180664,0.31206732988357544,1.0953262342919468,1709.4486744507067,,6000,
1497,1.496999999999946,0.001,1497,1.9274569749832153,0.002344688415527344,1.9298016633987427,46.893768310546875,0.3121364414691925,1.0952097869169366,1710.009051404865,,6000,
1498,1.4979999999999458,0.001,1498,1.9271448850631714,0.0023447555541992187,1.9294896406173707,46.895111083984375,0.3122391104698181,1.0950933538532892,1710.7533857518915,,6000,
1499,1.4989999999999457,0.001,1499,1.926832675933838,0.002344822883605957,1.929177498817444,46.89645767211914,0.3123297393321991,1.094976846147353,1711.4320203086831,,6000,
1500,1.4999999999999456,0.001,1500,1.9265204668045044,0.002344890022277832,1.9288653568267822,46.89780044555664,0.31241801381111145,1.094860308261868,1712.097944113547,,6000,1.98594287109375
1501,1.5009999999999455,0.001,1501,1.9262080192565918,0.0023449573516845703,1.9285529766082763,46.899147033691406,0.31251102685928345,1.094743651162511,1712.7901670537785,,6000,
1502,1.5019999999999454,0.001,1502,1.9258956909179688,0.0023450246810913086,1.92824071559906,46.90049362182617,0.31257694959640503,1.0946270083522975,1713.3340245290447,,6000,
1503,1.5029999999999453,0.001,1503,1.925583004951477,0.0023450923919677734,1.9279280973434447,46.90184783935547,0.3126358687877655,1.0945102017104202,1713.8398616981428,,6000,
1504,1.5039999999999452,0.001,1504,1.9252705574035645,0.0023451595306396484,1.927615716934204,46.90319061279297,0.3127138614654541,1.0943934538724907,1714.4502849076189,,6000,
1505,1.504999999999945,0.001,1505,1.9249578714370728,0.0023452272415161136,1.9273030986785888,46.904544830322266,0.3128126263618469,1.0942765866599702,1715.1749210862831,,6000,
1506,1.505999999999945,0.001,1506,1.924645185470581,0.0023452945709228515,1.9269904800415039,46.90589141845703,0.3128465712070465,1.0941596891422207,1715.544308449014,,6000,
1507,1.5069999999999448,0.001,1507,1.9243323802947998,0.00234536247253418,1.926677742767334,46.907249450683594,0.312919944524765,1.0940427167299909,1716.1301276794304,,6000,
1508,1.5079999999999447,0.001,1508,1.9240195751190186,0.002345429801940918,1.9263650049209595,46.90859603881836,0.31298747658729553,1.0939257139782663,1716.684081494297,,6000,
1509,1.5089999999999446,0.001,1509,1.9237065315246582,0.002345497703552246,1.9260520292282104,46.90995407104492,0.3130664527416229,1.0938085916678402,1717.30111717769,,6000,
1510,1.5099999999999445,0.001,1510,1.9233936071395874,0.002345565414428711,1.925739172554016,46.91130828857422,0.31316614151000977,1.0936914835788716,1718.0318922402532,,6000,
1511,1.5109999999999444,0.001,1511,1.9230804443359375,0.0023456335067749026,1.9254260778427124,46.91267013549805,0.31321847438812256,1.0935742558505919,1718.5031892205532,,6000,
1512,1.5119999999999443,0.001,1512,1.9227672815322876,0.0023457014083862306,1.925112982940674,46.91402816772461,0.31330984830856323,1.0934569976910367,1719.188860486442,,6000,
1513,1.5129999999999442,0.001,1513,1.9224538803100586,0.0023457693099975586,1.9247996496200561,46.91538619995117,0.3133552074432373,1.0933396197883105,1719.622348473432,,6000,
1514,1.513999999999944,0.001,1514,1.9221405982971191,0.0023458374023437503,1.9244864356994629,46.916748046875,0.3134121298789978,1.0932222560614997,1720.119370830116,,6000,
1515,1.514999999999944,0.001,1515,1.9218271970748901,0.0023459053039550782,1.9241731023788453,46.91810607910156,0.31350234150886536,1.093104817187097,1720.799340994246,,6000,
1516,1.5159999999999438,0.001,1516,1.9215137958526611,0.0023459733963012695,1.9238597692489623,46.91946792602539,0.31359416246414185,1.092987347812652,1721.4883397784479,,6000,
1517,1.5169999999999437,0.001,1517,1.921200156211853,0.0023460416793823244,1.9235461978912354,46.920833587646484,0.3137001693248749,1.0928697585334388,1722.2555581326017,,6000,
1518,1.5179999999999436,0.001,1518,1.920886754989624,0.002346109390258789,1.9232328643798828,46.92218780517578,0.313750684261322,1.0927522281188866,1722.7181579931987,,6000,
1519,1.5189999999999435,0.001,1519,1.920573115348816,0.0023461780548095705,1.9229192934036254,46.923561096191406,0.3138304054737091,1.0926345777419093,1723.3414274090758,,6000,
1520,1.5199999999999434,0.001,1520,1.9202591180801392,0.002346246337890625,1.9226053644180299,46.9249267578125,0.3138771057128906,1.0925167625927665,1723.783742967911,,6000,
1521,1.5209999999999433,0.001,1521,1.9199453592300415,0.002346314811706543,1.922291674041748,46.92629623413086,0.31393787264823914,1.0923990062914304,1724.3033223584978,,6000,
1522,1.5219999999999432,0.001,1522,1.9196314811706543,0.002346383285522461,1.9219778644561767,46.92766571044922,0.3140510320663452,1.0922811746290135,1725.1109294619712,,6000,
1523,1.522999999999943,0.001,1523,1.919317364692688,0.0023464513778686524,1.9216638160705566,46.92902755737305,0.31412947177886963,1.0921632227956688,1725.728161628308,,6000,
1524,1.523999999999943,0.001,1524,1.9190033674240112,0.0023465196609497073,1.921349887084961,46.93039321899414,0.31420281529426575,1.0920452850588196,1726.3175049229328,,6000,
1525,1.5249999999999428,0.001,1525,1.9186891317367554,0.0023465883255004883,1.9210357200622559,46.931766510009766,0.31426626443862915,1.0919272270699207,1726.8527974081117,,6000,
1526,1.5259999999999427,0.001,1526,1.918375015258789,0.0023466567993164064,1.9207216720581055,46.933135986328125,0.31431466341018677,1.0918091831662464,1727.305475662007,,6000,
1527,1.5269999999999426,0.001,1527,1.9180608987808228,0.0023467254638671877,1.92040762424469,46.93450927734375,0.31438377499580383,1.0916911085611933,1727.8721381736789,,6000,
1528,1.5279999999999425,0.001,1528,1.9177464246749878,0.0023467941284179687,1.9200932188034057,46.935882568359375,0.3144201636314392,1.0915728687663746,1728.2593180615233,,6000,
1529,1.5289999999999424,0.001,1529,1.9174320697784424,0.00234686279296875,1.9197789325714112,46.937255859375,0.31451937556266785,1.091454643028189,1728.9919149918064,,6000,
1530,1.5299999999999423,0.001,1530,1.917117714881897,0.0023469314575195314,1.9194646463394165,46.938629150390625,0.3145970106124878,1.091336386525067,1729.606093026177,,6000,
1531,1.5309999999999422,0.001,1531,1.916803002357483,0.0023470005035400392,1.9191500028610229,46.94001007080078,0.31463831663131714,1.0912179646635614,1730.020913255354,,6000,
1532,1.531999999999942,0.001,1532,1.9164884090423584,0.0023470689773559573,1.9188354780197143,46.94137954711914,0.3147164285182953,1.0910995568300506,1730.638198218875,,6000,
1533,1.532999999999942,0.001,1533,1.9161738157272339,0.0023471382141113284,1.9185209539413453,46.94276428222656,0.3147781193256378,1.0909811181679527,1731.1653561203732,,6000,
1534,1.5339999999999419,0.001,1534,1.9158591032028198,0.0023472072601318362,1.9182063104629516,46.94414520263672,0.31486648321151733,1.0908626037739544,1731.8394568969738,,6000,
1535,1.5349999999999417,0.001,1535,1.9155442714691162,0.002347276306152344,1.9178915477752685,46.945526123046875,0.3149850368499756,1.0907440136073268,1732.6798932863367,,6000,
1536,1.5359999999999416,0.001,1536,1.915229320526123,0.002347345542907715,1.9175766660690308,46.9469108581543,0.315057635307312,1.0906253476273156,1733.2678136963987,,6000,
1537,1.5369999999999415,0.001,1537,1.9149143695831299,0.002347414588928223,1.917261784172058,46.94829177856445,0.31517666578292847,1.090506650725908,1734.1113815663255,,6000,
1538,1.5379999999999414,0.001,1538,1.9145992994308472,0.002347483825683594,1.9169467832565308,46.949676513671875,0.31523460149765015,1.090387877952959,1734.6190720101706,,6000,
1539,1.5389999999999413,0.001,1539,1.9142838716506958,0.002347552871704102,1.9166314245223999,46.95105743408203,0.3152931034564972,1.0902689393552616,1735.1302531444107,,6000,
1540,1.5399999999999412,0.001,1540,1.913968801498413,0.002347622108459473,1.9163164236068726,46.95244216918945,0.31538283824920654,1.0901501046291697,1735.8132806297638,,6000,
1541,1.540999999999941,0.001,1541,1.9136533737182617,0.0023476917266845704,1.9160010654449462,46.953834533691406,0.3154647648334503,1.090031103996632,1736.453741604928,,6000,
1542,1.541999999999941,0.001,1542,1.9133379459381104,0.0023477607727050783,1.9156857067108155,46.95521545410156,0.3155260384082794,1.0899120723205422,1736.9806964509894,,6000,
1543,1.5429999999999409,0.001,1543,1.913022518157959,0.002347830581665039,1.915370348739624,46.95661163330078,0.3156188428401947,1.0897930095952093,1737.6814132296238,,6000,
1544,1.5439999999999408,0.001,1544,1.9127070903778076,0.0023479000091552737,1.915054990386963,46.95800018310547,0.31571248173713684,1.0896739158149402,1738.3869274379572,,6000,
1545,1.5449999999999406,0.001,1545,1.9123913049697876,0.002347969436645508,1.914739274406433,46.959388732910156,0.3157736361026764,1.0895546558942366,1738.9139740411258,,6000,
1546,1.5459999999999405,0.001,1546,1.9120755195617676,0.0023480388641357423,1.9144235584259033,46.960777282714844,0.31587275862693787,1.0894353648367245,1739.6502931091,,6000,
1547,1.5469999999999404,0.001,1547,1.9117597341537476,0.002348108673095703,1.9141078428268432,46.96217346191406,0.315896213054657,1.0893160426366946,1739.9700400447352,,6000,
1548,1.5479999999999403,0.001,1548,1.911443829536438,0.002348178291320801,1.9137920078277588,46.963565826416016,0.3159968852996826,1.0891966442265555,1740.7153445137928,,6000,
1549,1.5489999999999402,0.001,1549,1.9111279249191284,0.002348248100280762,1.9134761730194092,46.964962005615234,0.31608882546424866,1.089077214638956,1741.412755030614,,6000,
1550,1.54999999999994,0.001,1550,1.9108120203018188,0.002348317527770996,1.9131603378295898,46.96635055541992,0.3161509335041046,1.0889577538681827,1741.9459977087838,,6000,
1551,1.55099999999994,0.001,1551,1.9104957580566406,0.0023483873367309573,1.9128441453933716,46.96774673461914,0.31621280312538147,1.0888381266169314,1742.4783100195182,,6000,
1552,1.5519999999999399,0.001,1552,1.9101797342300415,0.0023484575271606445,1.9125281917572021,46.96915054321289,0.31627577543258667,1.0887185583183787,1743.016721903422,,6000,
1553,1.5529999999999398,0.001,1553,1.9098634719848633,0.0023485273361206057,1.9122119993209838,46.97054672241211,0.31639066338539124,1.0885988685544286,1743.841588622258,,6000,
1554,1.5539999999999397,0.001,1554,1.9095470905303955,0.0023485973358154297,1.911895687866211,46.971946716308594,0.31646600365638733,1.0884791023811893,1744.4487613813267,,6000,
1555,1.5549999999999395,0.001,1555,1.9092308282852173,0.0023486675262451174,1.9115794958114625,46.973350524902344,0.31652897596359253,1.088359350046264,1744.9878624195446,,6000,
1556,1.5559999999999394,0.001,1556,1.9089140892028809,0.002348737335205078,1.911262826538086,46.97474670410156,0.31657353043556213,1.0882393857985135,1745.4258754103323,,6000,
1557,1.5569999999999393,0.001,1557,1.908597707748413,0.0023488073348999026,1.910946515083313,46.97614669799805,0.3166492283344269,1.0881195256663367,1746.0355459048615,,6000,
1558,1.5579999999999392,0.001,1558,1.9082810878753662,0.002348877716064453,1.9106299655914307,46.97755432128906,0.31673213839530945,1.0879995438513554,1746.6853190441152,,6000,
1559,1.558999999999939,0.001,1559,1.9079644680023193,0.002348948097229004,1.9103134160995483,46.97896194458008,0.31683236360549927,1.0878795306601552,1747.430784435681,,6000,
1560,1.559999999999939,0.001,1560,1.907647728919983,0.0023490182876586916,1.9099967472076416,46.98036575317383,0.3168778717517853,1.0877594408835758,1747.874722159462,,6000,
1561,1.5609999999999389,0.001,1561,1.907330870628357,0.0023490886688232425,1.9096799592971803,46.981773376464844,0.316974937915802,1.0876392744804062,1748.603302692775,,6000,
1562,1.5619999999999388,0.001,1562,1.9070138931274414,0.0023491588592529297,1.9093630519866944,46.983177185058594,0.31702885031700134,1.0875190314094072,1749.094082001326,,6000,
1563,1.5629999999999387,0.001,1563,1.9066969156265259,0.002349229431152344,1.9090461450576781,46.984588623046875,0.31709060072898865,1.0873987568682348,1749.6282687073844,,6000,
1564,1.5639999999999386,0.001,1564,1.9063799381256104,0.002349300003051758,1.908729238128662,46.986000061035156,0.31716638803482056,1.0872784508511295,1750.2400849747758,,6000,
1565,1.5649999999999384,0.001,1565,1.9060628414154053,0.002349370574951172,1.9084122119903564,46.98741149902344,0.3172251880168915,1.0871580680897344,1750.7584076028268,,6000,
1566,1.5659999999999383,0.001,1566,1.9057456254959106,0.0023494409561157226,1.9080950664520264,46.98881912231445,0.317286878824234,1.0870376085427491,1751.2929249039296,,6000,
1567,1.5669999999999382,0.001,1567,1.905428409576416,0.0023495115280151367,1.9077779211044312,46.990230560302734,0.31736090779304504,1.0869171174551566,1751.8957206383598,,6000,
1568,1.567999999999938,0.001,1568,1.9051109552383423,0.0023495826721191405,1.9074605379104614,46.99165344238281,0.3174426853656769,1.0867965042248546,1752.5416255847601,,6000,
1569,1.568999999999938,0.001,1569,1.904793620109558,0.0023496530532836914,1.9071432731628417,46.99306106567383,0.3175259232521057,1.0866759047049925,1753.1957148068357,,6000,
1570,1.569999999999938,0.001,1570,1.904476284980774,0.0023497241973876952,1.9068260091781617,46.994483947753906,0.317575067281723,1.086555273603488,1753.6617326158098,,6000,
1571,1.5709999999999378,0.001,1571,1.9041587114334106,0.0023497949600219726,1.9065085063934326,46.99589920043945,0.3176431953907013,1.0864345202470276,1754.2328937696714,,6000,
1572,1.5719999999999377,0.001,1572,1.9038411378860474,0.00234986572265625,1.9061910036087035,46.997314453125,0.3177241384983063,1.0863137352498846,1754.875013663821,,6000,
1573,1.5729999999999376,0.001,1573,1.9035234451293945,0.0023499364852905273,1.9058733816146851,46.99872970581055,0.3177987337112427,1.0861928732487387,1755.4823358068559,,6000,
1574,1.5739999999999374,0.001,1574,1.9032055139541626,0.0023500072479248047,1.9055555212020874,47.000144958496094,0.31785839796066284,1.0860718888327137,1756.007505003873,,6000,
1575,1.5749999999999373,0.001,1575,1.9028880596160889,0.002350078582763672,1.9052381381988526,47.00157165527344,0.31788966059684753,1.0859510542125963,1756.3756268592251,,6000,
1576,1.5759999999999372,0.001,1576,1.9025700092315674,0.002350149726867676,1.904920158958435,47.002994537353516,0.3179706633090973,1.0858299609863864,1757.0190991244006,,6000,
1577,1.5769999999999371,0.001,1577,1.9022523164749146,0.0023502206802368166,1.9046025371551514,47.00441360473633,0.3180423974990845,1.085708972210747,1757.6113247999351,,6000,
1578,1.577999999999937,0.001,1578,1.901934266090393,0.002350292205810547,1.9042845582962036,47.00584411621094,0.3180977702140808,1.0855878154848846,1758.1135252812346,,6000,
1579,1.578999999999937,0.001,1579,1.901616096496582,0.0023503631591796875,1.9039664596557617,47.00726318359375,0.3181661069393158,1.085466581553696,1758.6876225184465,,6000,
1580,1.5799999999999368,0.001,1580,1.9012980461120605,0.002350434494018555,1.9036484806060792,47.008689880371094,0.3182290196418762,1.0853453612573325,1759.2318408578426,,6000,
1581,1.5809999999999367,0.001,1581,1.9009798765182495,0.002350505638122559,1.903330382156372,47.01011276245117,0.318308025598526,1.0852240637201997,1759.8652826072669,,6000,
1582,1.5819999999999366,0.001,1582,1.9006614685058594,0.002350576972961426,1.9030120454788209,47.011539459228516,0.3183620274066925,1.0851026434360271,1760.360806413214,,6000,
1583,1.5829999999999365,0.001,1583,1.900343418121338,0.002350648498535156,1.902694066619873,47.012969970703125,0.318400502204895,1.0849813277105727,1760.770406307845,,6000,
1584,1.5839999999999363,0.001,1584,1.9000248908996582,0.00235072021484375,1.902375611114502,47.014404296875,0.31846368312835693,1.0848597982254908,1761.317086222215,,6000,
1585,1.5849999999999362,0.001,1585,1.8997066020965576,0.0023507911682128907,1.9020573932647704,47.01582336425781,0.3185330331325531,1.0847383278347271,1761.8979156109551,,6000,
1586,1.5859999999999361,0.001,1586,1.899388074874878,0.002350863075256348,1.9017389379501344,47.01726150512695,0.31860628724098206,1.0846167345543463,1762.5006719367623,,6000,
1587,1.586999999999936,0.001,1587,1.8990693092346191,0.0023509349822998047,1.901420244216919,47.018699645996094,0.3186831474304199,1.0844950183068582,1763.1237140837566,,6000,
1588,1.587999999999936,0.001,1588,1.8987510204315186,0.002351006317138672,1.9011020267486571,47.02012634277344,0.318766713142395,1.0843734522327833,1763.7837544954862,,6000,
1589,1.5889999999999358,0.001,1589,1.8984321355819702,0.002351078414916992,1.9007832139968872,47.021568298339844,0.31882908940315247,1.0842516265350775,1764.3271078431965,,6000,
1590,1.5899999999999357,0.001,1590,1.8981132507324219,0.002351150131225586,1.9004644008636475,47.02300262451172,0.3189593255519867,1.0841297688298193,1765.2461986885364,,6000,
1591,1.5909999999999356,0.001,1591,1.897794485092163,0.0023512218475341797,1.9001457069396972,47.024436950683594,0.31906893849372864,1.0840079246834011,1766.051324321731,,6000,
1592,1.5919999999999355,0.001,1592,1.8974754810333252,0.0023512935638427736,1.899826774597168,47.02587127685547,0.31911394000053406,1.083885957373287,1766.4991662437353,,6000,
1593,1.5929999999999354,0.001,1593,1.8971563577651978,0.0023513654708862304,1.899507723236084,47.02730941772461,0.3191736042499542,1.0837639124179697,1767.028412329309,,6000,
1594,1.5939999999999352,0.001,1594,1.8968372344970703,0.002351437568664551,1.899188672065735,47.028751373291016,0.31921759247779846,1.0836418353838262,1767.4710336265202,,6000,
1595,1.5949999999999351,0.001,1595,1.8965182304382324,0.0023515096664428713,1.8988697401046752,47.03019332885742,0.3192799687385559,1.0835197718851621,1768.0155564658867,,6000,
1596,1.595999999999935,0.001,1596,1.8961988687515259,0.0023515817642211917,1.8985504505157471,47.03163528442383,0.319348007440567,1.083397539423514,1768.591837178226,,6000,
1597,1.596999999999935,0.001,1597,1.8958795070648193,0.0023516538619995117,1.8982311609268188,47.033077239990234,0.31942176818847656,1.083275274817515,1769.1999934676917,,6000,
1598,1.5979999999999348,0.001,1598,1.8955602645874023,0.002351725959777832,1.8979119905471802,47.03451919555664,0.31946688890457153,1.0831530237174558,1769.649616864693,,6000,
1599,1.5989999999999347,0.001,1599,1.8952409029006958,0.0023517978668212893,1.897592700767517,47.03595733642578,0.31952980160713196,1.0830306948171806,1770.198036692227,,6000,
1600,1.5999999999999346,0.001,1600,1.8949214220046997,0.0023518705368041994,1.897273292541504,47.037410736083984,0.3195895850658417,1.0829082880748195,1770.7293697086977,,6000,1.9579130859375
1601,1.6009999999999345,0.001,1601,1.8946019411087036,0.0023519430160522463,1.896953884124756,47.03886032104492,0.31967565417289734,1.0827858491406548,1771.4065311803195,,6000,
1602,1.6019999999999344,0.001,1602,1.8942822217941284,0.0023520151138305663,1.896634236907959,47.04030227661133,0.31973737478256226,1.0826632866004322,1771.9491114538803,,6000,
1603,1.6029999999999343,0.001,1603,1.8939626216888428,0.0023520877838134765,1.8963147094726562,47.04175567626953,0.3198460042476654,1.0825407375248184,1772.7517856500024,,6000,
1604,1.6039999999999341,0.001,1604,1.893642783164978,0.00235216007232666,1.8959949432373047,47.0432014465332,0.3199140429496765,1.0824180647592672,1773.3298437928026,,6000,
1605,1.604999999999934,0.001,1605,1.8933229446411133,0.0023522327423095703,1.8956751773834228,47.044654846191406,0.31997019052505493,1.0822953597062908,1773.8421641864227,,6000,
1606,1.605999999999934,0.001,1606,1.893002986907959,0.0023523054122924804,1.8953552923202515,47.04610824584961,0.3200332522392273,1.0821725766076802,1774.3930634933224,,6000,
1607,1.6069999999999338,0.001,1607,1.8926829099655151,0.002352377700805664,1.8950352876663208,47.04755401611328,0.3200955092906952,1.0820497154214261,1774.9397540353912,,6000,
1608,1.6079999999999337,0.001,1608,1.8923629522323608,0.002352450370788574,1.8947154026031494,47.049007415771484,0.3201541006565094,1.081926867658356,1775.46621806016,,6000,
1609,1.6089999999999336,0.001,1609,1.8920427560806274,0.002352523231506348,1.8943952793121337,47.05046463012695,0.3202124238014221,1.0818038959832936,1775.9915174480043,,6000,
1610,1.6099999999999335,0.001,1610,1.8917226791381836,0.0023525960922241213,1.8940752752304078,47.05192184448242,0.32031920552253723,1.081680937719639,1776.7857101992906,,6000,
1611,1.6109999999999334,0.001,1611,1.8914023637771606,0.0023526687622070315,1.8937550325393677,47.053375244140625,0.32037749886512756,1.0815578554598737,1777.3112954493097,,6000,
1612,1.6119999999999333,0.001,1612,1.8910820484161377,0.002352741622924805,1.8934347900390625,47.054832458496094,0.32044878602027893,1.0814347407750584,1777.9091457184834,,6000,
1613,1.6129999999999332,0.001,1613,1.8907617330551147,0.0023528146743774414,1.8931145477294922,47.05629348754883,0.32051408290863037,1.0813115936592952,1778.4739465742905,,6000,
1614,1.613999999999933,0.001,1614,1.8904412984848022,0.0023528877258300785,1.8927941862106323,47.05775451660156,0.32058098912239075,1.081188368257867,1779.0479357761524,,6000,
1615,1.614999999999933,0.001,1615,1.8901207447052002,0.002352960586547852,1.892473705291748,47.05921173095703,0.32068103551864624,1.0810650645286386,1779.806115509624,,6000,
1616,1.6159999999999328,0.001,1616,1.8898000717163086,0.0023530336380004884,1.892153105354309,47.060672760009766,0.3207572400569916,1.0809416824294513,1780.4322579331717,,6000,
1617,1.6169999999999327,0.001,1617,1.8894792795181274,0.0023531063079833985,1.8918323858261108,47.06212615966797,0.3208238184452057,1.0808182219181177,1781.0052344001533,,6000,
1618,1.6179999999999326,0.001,1618,1.8891587257385254,0.0023531799316406253,1.891511905670166,47.0635986328125,0.32090887427330017,1.0806948206440024,1781.680830571941,,6000,
1619,1.6189999999999325,0.001,1619,1.8888376951217651,0.002353253173828125,1.8911909482955933,47.0650634765625,0.3209756016731262,1.080571203218049,1782.255166807493,,6000,
1620,1.6199999999999324,0.001,1620,1.8885167837142944,0.0023533262252807617,1.8908701099395753,47.066524505615234,0.32102036476135254,1.0804475990960758,1782.707639111372,,6000,
1621,1.6209999999999323,0.001,1621,1.8881959915161133,0.002353399658203125,1.8905493911743163,47.0679931640625,0.3210943341255188,1.080324008308485,1783.3224013688534,,6000,
1622,1.6219999999999322,0.001,1622,1.8878748416900635,0.0023534730911254883,1.890228314781189,47.069461822509766,0.32117506861686707,1.0802002471031866,1783.9751628173067,,6000,
1623,1.622999999999932,0.001,1623,1.8875536918640137,0.0023535465240478518,1.8899072383880615,47.07093048095703,0.32124239206314087,1.080076453238439,1784.553627291547,,6000,
1624,1.623999999999932,0.001,1624,1.8872325420379639,0.0023536203384399417,1.8895861623764039,47.07240676879883,0.3213178813457489,1.0799526267083084,1785.177646125782,,6000,
1625,1.6249999999999318,0.001,1625,1.8869112730026245,0.0023536933898925783,1.8892649663925172,47.07386779785156,0.32137441635131836,1.07982872152485,1785.6966199093042,,6000,
1626,1.6259999999999317,0.001,1626,1.8865900039672852,0.0023537670135498046,1.888943770980835,47.075340270996094,0.32140716910362244,1.0797047836398803,1786.0836071510253,,6000,
1627,1.6269999999999316,0.001,1627,1.8862684965133667,0.0023538406372070313,1.8886223371505737,47.076812744140625,0.3214597702026367,1.0795807210348758,1786.5812010489874,,6000,
1628,1.6279999999999315,0.001,1628,1.8859472274780273,0.0023539146423339845,1.8883011421203613,47.07829284667969,0.32155126333236694,1.0794567177047951,1787.2949867748378,,6000,
1629,1.6289999999999314,0.001,1629,1.8856256008148193,0.0023539882659912113,1.8879795890808106,47.07976531982422,0.3216227889060974,1.0793325435636336,1787.8982200102762,,6000,
1630,1.6299999999999313,0.001,1630,1.8853042125701904,0.0023540618896484376,1.887658274459839,47.08123779296875,0.32167792320251465,1.0792084287098027,1788.4103643653805,,6000,
1631,1.6309999999999312,0.001,1631,1.8849825859069824,0.0023541358947753908,1.8873367218017578,47.08271789550781,0.3217143416404724,1.0790841889906864,1788.818768300473,,6000,
1632,1.631999999999931,0.001,1632,1.8846609592437744,0.0023542097091674807,1.887015168952942,47.08419418334961,0.3217858672142029,1.0789599164615105,1789.422548352927,,6000,
1633,1.632999999999931,0.001,1633,1.8843392133712769,0.0023542835235595702,1.8866934968948363,47.085670471191406,0.3218550980091095,1.0788355650370942,1790.0138358789254,,6000,
1634,1.6339999999999308,0.001,1634,1.8840172290802002,0.00235435733795166,1.8863715864181518,47.0871467590332,0.321959912776947,1.078711088583567,1790.8033922208358,,6000,
1635,1.6349999999999307,0.001,1635,1.8836954832077026,0.0023544315338134766,1.8860499147415162,47.08863067626953,0.3220266103744507,1.0785866714362558,1791.3809927521381,,6000,
1636,1.6359999999999306,0.001,1636,1.883373498916626,0.00235450553894043,1.8857280044555664,47.090110778808594,0.3221037983894348,1.078462129199206,1792.0172976047343,,6000,
1637,1.6369999999999305,0.001,1637,1.8830513954162598,0.0023545801162719727,1.8854059755325316,47.09160232543945,0.32216304540634155,1.0783375079213078,1792.5540549583752,,6000,
1638,1.6379999999999304,0.001,1638,1.8827295303344727,0.0023546539306640627,1.8850841842651367,47.09307861328125,0.32224589586257935,1.0782129459804703,1793.2221852681196,,6000,
1639,1.6389999999999303,0.001,1639,1.8824071884155273,0.0023547283172607424,1.884761916732788,47.094566345214844,0.3223215341567993,1.0780881665298294,1793.8506932747105,,6000,
1640,1.6399999999999302,0.001,1640,1.8820849657058716,0.002354802703857422,1.884439768409729,47.09605407714844,0.3223847448825836,1.0779634002397604,1794.4101523903994,,6000,
1641,1.64099999999993,0.001,1641,1.8817625045776367,0.0023548768997192385,1.884117381477356,47.097537994384766,0.32245051860809326,1.0778385086106217,1794.984217201955,,6000,
1642,1.64199999999993,0.001,1642,1.8814401626586914,0.002354951095581055,1.8837951137542726,47.099021911621094,0.3225274384021759,1.0777136301300934,1795.620447130707,,6000,
1643,1.6429999999999298,0.001,1643,1.881117820739746,0.002355025100708008,1.8834728458404542,47.100502014160156,0.32257354259490967,1.0775887186276423,1796.0852986975676,,6000,
